2025-07-23 00:07:39,337 - INFO - 🚗 Starting Production Citation GPS Processing
2025-07-23 00:07:39,337 - INFO - ============================================================
2025-07-23 00:07:39,337 - INFO - Loading citations from file: temp_citations_for_geocoding.csv
2025-07-23 00:07:46,237 - INFO - ✅ Loaded 493064 citations from file
2025-07-23 00:07:46,239 - INFO - Processing 493064 citations in batches of 200
2025-07-23 00:07:46,239 - INFO - Processing batch 1: citations 1-200 of 493064
2025-07-23 00:07:47,139 - INFO - Processed 10 citations. Success rate: 90.0% (H:9, M:0, F:1)
2025-07-23 00:14:12,615 - INFO - Processed 6980 citations. Success rate: 95.7% (H:6537, M:141, F:302)
2025-07-23 00:14:13,131 - INFO - Processed 6990 citations. Success rate: 95.7% (H:6545, M:141, F:304)
2025-07-23 00:14:13,685 - INFO - Processed 7000 citations. Success rate: 95.7% (H:6555, M:141, F:304)
2025-07-23 00:14:13,686 - INFO - Batch completed: 178/200 success (89.0%)
2025-07-23 00:14:13,686 - INFO - Processing batch 36: citations 7001-7200 of 493064
2025-07-23 00:14:14,587 - INFO - Processed 7010 citations. Success rate: 95.6% (H:6564, M:141, F:305)
2025-07-23 00:14:15,127 - INFO - Processed 7020 citations. Success rate: 95.7% (H:6574, M:141, F:305)
2025-07-23 00:14:15,645 - INFO - Processed 7030 citations. Success rate: 95.7% (H:6584, M:141, F:305)
2025-07-23 00:14:16,245 - INFO - Processed 7040 citations. Success rate: 95.7% (H:6594, M:141, F:305)
2025-07-23 00:14:16,711 - INFO - Processed 7050 citations. Success rate: 95.7% (H:6604, M:141, F:305)
2025-07-23 00:14:17,255 - INFO - Processed 7060 citations. Success rate: 95.7% (H:6613, M:141, F:306)
2025-07-23 00:14:17,797 - INFO - Processed 7070 citations. Success rate: 95.7% (H:6622, M:141, F:307)
2025-07-23 00:14:18,335 - INFO - Processed 7080 citations. Success rate: 95.7% (H:6632, M:141, F:307)
2025-07-23 00:14:18,854 - INFO - Processed 7090 citations. Success rate: 95.7% (H:6642, M:141, F:307)
2025-07-23 00:14:19,403 - INFO - Processed 7100 citations. Success rate: 95.7% (H:6652, M:141, F:307)
2025-07-23 00:14:19,938 - INFO - Processed 7110 citations. Success rate: 95.7% (H:6662, M:141, F:307)
2025-07-23 00:14:20,467 - INFO - Processed 7120 citations. Success rate: 95.7% (H:6672, M:141, F:307)
2025-07-23 00:14:21,014 - INFO - Processed 7130 citations. Success rate: 95.7% (H:6682, M:141, F:307)
2025-07-23 00:14:21,530 - INFO - Processed 7140 citations. Success rate: 95.7% (H:6692, M:141, F:307)
2025-07-23 00:14:22,092 - INFO - Processed 7150 citations. Success rate: 95.7% (H:6702, M:141, F:307)
2025-07-23 00:14:22,618 - INFO - Processed 7160 citations. Success rate: 95.7% (H:6712, M:141, F:307)
2025-07-23 00:14:23,190 - INFO - Processed 7170 citations. Success rate: 95.7% (H:6722, M:141, F:307)
2025-07-23 00:14:23,710 - INFO - Processed 7180 citations. Success rate: 95.7% (H:6732, M:141, F:307)
2025-07-23 00:14:24,261 - INFO - Processed 7190 citations. Success rate: 95.7% (H:6742, M:141, F:307)
2025-07-23 00:14:24,782 - INFO - Processed 7200 citations. Success rate: 95.7% (H:6752, M:141, F:307)
2025-07-23 00:14:24,783 - INFO - Batch completed: 197/200 success (98.5%)
2025-07-23 00:14:24,783 - INFO - Processing batch 37: citations 7201-7400 of 493064
2025-07-23 00:14:25,713 - INFO - Processed 7210 citations. Success rate: 95.7% (H:6762, M:141, F:307)
2025-07-23 00:14:26,223 - INFO - Processed 7220 citations. Success rate: 95.7% (H:6772, M:141, F:307)
2025-07-23 00:14:26,750 - INFO - Processed 7230 citations. Success rate: 95.8% (H:6782, M:141, F:307)
2025-07-23 00:14:27,299 - INFO - Processed 7240 citations. Success rate: 95.8% (H:6792, M:141, F:307)
2025-07-23 00:14:27,955 - INFO - Processed 7250 citations. Success rate: 95.8% (H:6802, M:141, F:307)
2025-07-23 00:14:28,351 - INFO - Processed 7260 citations. Success rate: 95.8% (H:6812, M:141, F:307)
2025-07-23 00:14:28,922 - INFO - Processed 7270 citations. Success rate: 95.8% (H:6822, M:141, F:307)
2025-07-23 00:14:29,449 - INFO - Processed 7280 citations. Success rate: 95.8% (H:6832, M:141, F:307)
2025-07-23 00:14:29,973 - INFO - Processed 7290 citations. Success rate: 95.8% (H:6842, M:141, F:307)
2025-07-23 00:14:30,534 - INFO - Processed 7300 citations. Success rate: 95.8% (H:6852, M:141, F:307)
2025-07-23 00:14:31,035 - INFO - Processed 7310 citations. Success rate: 95.8% (H:6862, M:141, F:307)
2025-07-23 00:14:31,597 - INFO - Processed 7320 citations. Success rate: 95.8% (H:6872, M:141, F:307)
2025-07-23 00:14:32,135 - INFO - Processed 7330 citations. Success rate: 95.8% (H:6882, M:141, F:307)
2025-07-23 00:14:32,647 - INFO - Processed 7340 citations. Success rate: 95.8% (H:6892, M:141, F:307)
2025-07-23 00:14:33,211 - INFO - Processed 7350 citations. Success rate: 95.8% (H:6902, M:141, F:307)
2025-07-23 00:14:33,744 - INFO - Processed 7360 citations. Success rate: 95.8% (H:6912, M:141, F:307)
2025-07-23 00:14:34,258 - INFO - Processed 7370 citations. Success rate: 95.8% (H:6922, M:141, F:307)
2025-07-23 00:14:34,809 - INFO - Processed 7380 citations. Success rate: 95.8% (H:6932, M:141, F:307)
2025-07-23 00:14:35,341 - INFO - Processed 7390 citations. Success rate: 95.8% (H:6942, M:141, F:307)
2025-07-23 00:14:35,883 - INFO - Processed 7400 citations. Success rate: 95.9% (H:6952, M:141, F:307)
2025-07-23 00:14:35,885 - INFO - Batch completed: 200/200 success (100.0%)
2025-07-23 00:14:35,885 - INFO - Processing batch 38: citations 7401-7600 of 493064
2025-07-23 00:14:36,785 - INFO - Processed 7410 citations. Success rate: 95.9% (H:6962, M:141, F:307)
2025-07-23 00:14:37,338 - INFO - Processed 7420 citations. Success rate: 95.9% (H:6972, M:141, F:307)
2025-07-23 00:14:37,860 - INFO - Processed 7430 citations. Success rate: 95.9% (H:6982, M:141, F:307)
2025-07-23 00:14:38,382 - INFO - Processed 7440 citations. Success rate: 95.9% (H:6992, M:141, F:307)
2025-07-23 00:14:38,931 - INFO - Processed 7450 citations. Success rate: 95.9% (H:7002, M:141, F:307)
2025-07-23 00:14:39,479 - INFO - Processed 7460 citations. Success rate: 95.9% (H:7011, M:142, F:307)
2025-07-23 00:14:39,994 - INFO - Processed 7470 citations. Success rate: 95.9% (H:7020, M:143, F:307)
2025-07-23 00:14:40,534 - INFO - Processed 7480 citations. Success rate: 95.9% (H:7030, M:143, F:307)
2025-07-23 00:14:41,032 - INFO - Processed 7490 citations. Success rate: 95.9% (H:7040, M:143, F:307)
2025-07-23 00:14:41,570 - INFO - Processed 7500 citations. Success rate: 95.9% (H:7050, M:143, F:307)
2025-07-23 00:14:42,121 - INFO - Processed 7510 citations. Success rate: 95.9% (H:7060, M:143, F:307)
2025-07-23 00:14:42,686 - INFO - Processed 7520 citations. Success rate: 95.9% (H:7070, M:143, F:307)
2025-07-23 00:14:43,195 - INFO - Processed 7530 citations. Success rate: 95.9% (H:7080, M:143, F:307)
2025-07-23 00:14:43,731 - INFO - Processed 7540 citations. Success rate: 95.9% (H:7090, M:143, F:307)
2025-07-23 00:14:44,261 - INFO - Processed 7550 citations. Success rate: 95.9% (H:7100, M:143, F:307)
2025-07-23 00:14:44,800 - INFO - Processed 7560 citations. Success rate: 95.9% (H:7109, M:143, F:308)
2025-07-23 00:14:45,333 - INFO - Processed 7570 citations. Success rate: 95.9% (H:7119, M:143, F:308)
2025-07-23 00:14:45,872 - INFO - Processed 7580 citations. Success rate: 95.9% (H:7128, M:143, F:309)
2025-07-23 00:14:46,410 - INFO - Processed 7590 citations. Success rate: 95.9% (H:7137, M:143, F:310)
2025-07-23 00:14:46,949 - INFO - Processed 7600 citations. Success rate: 95.9% (H:7147, M:143, F:310)
2025-07-23 00:14:46,950 - INFO - Batch completed: 197/200 success (98.5%)
2025-07-23 00:14:46,950 - INFO - Processing batch 39: citations 7601-7800 of 493064
2025-07-23 00:14:47,843 - INFO - Processed 7610 citations. Success rate: 95.9% (H:7157, M:143, F:310)
2025-07-23 00:14:48,387 - INFO - Processed 7620 citations. Success rate: 95.9% (H:7166, M:143, F:311)
2025-07-23 00:14:48,930 - INFO - Processed 7630 citations. Success rate: 95.9% (H:7176, M:143, F:311)
2025-07-23 00:14:49,445 - INFO - Processed 7640 citations. Success rate: 95.9% (H:7186, M:143, F:311)
2025-07-23 00:14:49,988 - INFO - Processed 7650 citations. Success rate: 95.9% (H:7196, M:143, F:311)
2025-07-23 00:14:50,550 - INFO - Processed 7660 citations. Success rate: 95.9% (H:7205, M:143, F:312)
2025-07-23 00:14:51,076 - INFO - Processed 7670 citations. Success rate: 95.9% (H:7214, M:143, F:313)
2025-07-23 00:14:51,615 - INFO - Processed 7680 citations. Success rate: 95.9% (H:7223, M:144, F:313)
2025-07-23 00:14:52,140 - INFO - Processed 7690 citations. Success rate: 95.9% (H:7232, M:145, F:313)
2025-07-23 00:14:52,702 - INFO - Processed 7700 citations. Success rate: 95.9% (H:7242, M:145, F:313)
2025-07-23 00:14:53,232 - INFO - Processed 7710 citations. Success rate: 95.9% (H:7252, M:145, F:313)
2025-07-23 00:14:53,783 - INFO - Processed 7720 citations. Success rate: 95.9% (H:7262, M:145, F:313)
2025-07-23 00:14:54,327 - INFO - Processed 7730 citations. Success rate: 96.0% (H:7272, M:145, F:313)
2025-07-23 00:14:54,834 - INFO - Processed 7740 citations. Success rate: 96.0% (H:7282, M:145, F:313)
2025-07-23 00:14:55,377 - INFO - Processed 7750 citations. Success rate: 96.0% (H:7292, M:145, F:313)
2025-07-23 00:14:55,914 - INFO - Processed 7760 citations. Success rate: 96.0% (H:7302, M:145, F:313)
2025-07-23 00:14:56,449 - INFO - Processed 7770 citations. Success rate: 96.0% (H:7312, M:145, F:313)
2025-07-23 00:14:56,983 - INFO - Processed 7780 citations. Success rate: 96.0% (H:7322, M:145, F:313)
2025-07-23 00:14:57,543 - INFO - Processed 7790 citations. Success rate: 96.0% (H:7332, M:145, F:313)
2025-07-23 00:14:58,060 - INFO - Processed 7800 citations. Success rate: 96.0% (H:7342, M:145, F:313)
2025-07-23 00:14:58,061 - INFO - Batch completed: 197/200 success (98.5%)
2025-07-23 00:14:58,061 - INFO - Processing batch 40: citations 7801-8000 of 493064
2025-07-23 00:14:58,976 - INFO - Processed 7810 citations. Success rate: 96.0% (H:7352, M:145, F:313)
2025-07-23 00:14:59,487 - INFO - Processed 7820 citations. Success rate: 96.0% (H:7362, M:145, F:313)
2025-07-23 00:15:00,063 - INFO - Processed 7830 citations. Success rate: 96.0% (H:7371, M:145, F:314)
2025-07-23 00:15:00,556 - INFO - Processed 7840 citations. Success rate: 96.0% (H:7380, M:145, F:315)
2025-07-23 00:15:01,098 - INFO - Processed 7850 citations. Success rate: 96.0% (H:7389, M:145, F:316)
2025-07-23 00:15:01,636 - INFO - Processed 7860 citations. Success rate: 96.0% (H:7399, M:145, F:316)
2025-07-23 00:15:02,265 - INFO - Processed 7870 citations. Success rate: 96.0% (H:7408, M:146, F:316)
2025-07-23 00:15:02,719 - INFO - Processed 7880 citations. Success rate: 96.0% (H:7418, M:146, F:316)
2025-07-23 00:15:03,254 - INFO - Processed 7890 citations. Success rate: 96.0% (H:7428, M:146, F:316)
2025-07-23 00:15:03,802 - INFO - Processed 7900 citations. Success rate: 96.0% (H:7438, M:146, F:316)
2025-07-23 00:15:04,316 - INFO - Processed 7910 citations. Success rate: 96.0% (H:7446, M:146, F:318)
2025-07-23 00:15:04,843 - INFO - Processed 7920 citations. Success rate: 96.0% (H:7456, M:146, F:318)
2025-07-23 00:15:05,357 - INFO - Processed 7930 citations. Success rate: 96.0% (H:7466, M:146, F:318)
2025-07-23 00:15:05,910 - INFO - Processed 7940 citations. Success rate: 96.0% (H:7475, M:146, F:319)
2025-07-23 00:15:06,459 - INFO - Processed 7950 citations. Success rate: 96.0% (H:7485, M:146, F:319)
2025-07-23 00:15:07,026 - INFO - Processed 7960 citations. Success rate: 96.0% (H:7493, M:147, F:320)
2025-07-23 00:15:07,515 - INFO - Processed 7970 citations. Success rate: 96.0% (H:7503, M:147, F:320)
2025-07-23 00:15:08,087 - INFO - Processed 7980 citations. Success rate: 96.0% (H:7513, M:147, F:320)
2025-07-23 00:15:08,631 - INFO - Processed 7990 citations. Success rate: 96.0% (H:7520, M:147, F:323)
2025-07-23 00:15:09,141 - INFO - Processed 8000 citations. Success rate: 96.0% (H:7530, M:147, F:323)
2025-07-23 00:15:09,142 - INFO - Batch completed: 190/200 success (95.0%)
2025-07-23 00:15:09,143 - INFO - Processing batch 41: citations 8001-8200 of 493064
2025-07-23 00:15:10,049 - INFO - Processed 8010 citations. Success rate: 96.0% (H:7540, M:147, F:323)
2025-07-23 00:15:10,590 - INFO - Processed 8020 citations. Success rate: 96.0% (H:7549, M:147, F:324)
2025-07-23 00:15:11,122 - INFO - Processed 8030 citations. Success rate: 96.0% (H:7559, M:147, F:324)
2025-07-23 00:15:11,629 - INFO - Processed 8040 citations. Success rate: 96.0% (H:7569, M:147, F:324)
2025-07-23 00:15:12,157 - INFO - Processed 8050 citations. Success rate: 96.0% (H:7579, M:147, F:324)
2025-07-23 00:15:12,738 - INFO - Processed 8060 citations. Success rate: 96.0% (H:7587, M:147, F:326)
2025-07-23 00:15:13,248 - INFO - Processed 8070 citations. Success rate: 96.0% (H:7597, M:147, F:326)
2025-07-23 00:15:13,778 - INFO - Processed 8080 citations. Success rate: 96.0% (H:7607, M:147, F:326)
2025-07-23 00:15:14,305 - INFO - Processed 8090 citations. Success rate: 96.0% (H:7617, M:147, F:326)
2025-07-23 00:15:14,923 - INFO - Processed 8100 citations. Success rate: 96.0% (H:7625, M:148, F:327)
2025-07-23 00:15:15,357 - INFO - Processed 8110 citations. Success rate: 95.9% (H:7632, M:148, F:330)
2025-07-23 00:15:15,903 - INFO - Processed 8120 citations. Success rate: 95.9% (H:7642, M:148, F:330)
2025-07-23 00:15:16,444 - INFO - Processed 8130 citations. Success rate: 95.9% (H:7651, M:148, F:331)
2025-07-23 00:15:16,982 - INFO - Processed 8140 citations. Success rate: 95.9% (H:7661, M:148, F:331)
2025-07-23 00:15:17,545 - INFO - Processed 8150 citations. Success rate: 95.9% (H:7669, M:148, F:333)
2025-07-23 00:15:18,066 - INFO - Processed 8160 citations. Success rate: 95.9% (H:7674, M:150, F:336)
2025-07-23 00:15:18,609 - INFO - Processed 8170 citations. Success rate: 95.8% (H:7680, M:150, F:340)
2025-07-23 00:15:19,143 - INFO - Processed 8180 citations. Success rate: 95.8% (H:7687, M:151, F:342)
2025-07-23 00:15:19,704 - INFO - Processed 8190 citations. Success rate: 95.8% (H:7697, M:151, F:342)
2025-07-23 00:15:20,238 - INFO - Processed 8200 citations. Success rate: 95.8% (H:7707, M:151, F:342)
2025-07-23 00:15:20,240 - INFO - Batch completed: 181/200 success (90.5%)
2025-07-23 00:15:20,240 - INFO - Processing batch 42: citations 8201-8400 of 493064
2025-07-23 00:15:21,166 - INFO - Processed 8210 citations. Success rate: 95.8% (H:7715, M:152, F:343)
2025-07-23 00:15:21,668 - INFO - Processed 8220 citations. Success rate: 95.8% (H:7721, M:156, F:343)
2025-07-23 00:15:22,222 - INFO - Processed 8230 citations. Success rate: 95.8% (H:7731, M:156, F:343)
2025-07-23 00:15:22,753 - INFO - Processed 8240 citations. Success rate: 95.8% (H:7741, M:156, F:343)
2025-07-23 00:15:23,297 - INFO - Processed 8250 citations. Success rate: 95.8% (H:7751, M:156, F:343)
2025-07-23 00:15:23,826 - INFO - Processed 8260 citations. Success rate: 95.8% (H:7761, M:156, F:343)
2025-07-23 00:15:24,334 - INFO - Processed 8270 citations. Success rate: 95.9% (H:7771, M:156, F:343)
2025-07-23 00:15:24,898 - INFO - Processed 8280 citations. Success rate: 95.9% (H:7781, M:156, F:343)
2025-07-23 00:15:25,419 - INFO - Processed 8290 citations. Success rate: 95.9% (H:7791, M:156, F:343)
2025-07-23 00:15:25,983 - INFO - Processed 8300 citations. Success rate: 95.9% (H:7801, M:156, F:343)
2025-07-23 00:15:26,502 - INFO - Processed 8310 citations. Success rate: 95.8% (H:7805, M:156, F:349)
2025-07-23 00:15:27,037 - INFO - Processed 8320 citations. Success rate: 95.7% (H:7809, M:156, F:355)
2025-07-23 00:15:27,595 - INFO - Processed 8330 citations. Success rate: 95.7% (H:7815, M:156, F:359)
2025-07-23 00:15:28,091 - INFO - Processed 8340 citations. Success rate: 95.7% (H:7822, M:156, F:362)
2025-07-23 00:15:28,658 - INFO - Processed 8350 citations. Success rate: 95.7% (H:7832, M:156, F:362)
2025-07-23 00:15:29,175 - INFO - Processed 8360 citations. Success rate: 95.7% (H:7842, M:156, F:362)
2025-07-23 00:15:29,704 - INFO - Processed 8370 citations. Success rate: 95.7% (H:7852, M:156, F:362)
2025-07-23 00:15:30,240 - INFO - Processed 8380 citations. Success rate: 95.7% (H:7862, M:156, F:362)
2025-07-23 00:15:30,778 - INFO - Processed 8390 citations. Success rate: 95.7% (H:7872, M:156, F:362)
2025-07-23 00:15:31,343 - INFO - Processed 8400 citations. Success rate: 95.7% (H:7882, M:156, F:362)
2025-07-23 00:15:31,345 - INFO - Batch completed: 180/200 success (90.0%)
2025-07-23 00:15:31,345 - INFO - Processing batch 43: citations 8401-8600 of 493064
2025-07-23 00:15:32,243 - INFO - Processed 8410 citations. Success rate: 95.7% (H:7889, M:156, F:365)
2025-07-23 00:15:32,783 - INFO - Processed 8420 citations. Success rate: 95.6% (H:7894, M:159, F:367)
2025-07-23 00:15:33,317 - INFO - Processed 8430 citations. Success rate: 95.6% (H:7904, M:159, F:367)
2025-07-23 00:15:33,847 - INFO - Processed 8440 citations. Success rate: 95.7% (H:7913, M:160, F:367)
2025-07-23 00:15:34,388 - INFO - Processed 8450 citations. Success rate: 95.7% (H:7918, M:165, F:367)
2025-07-23 00:15:34,933 - INFO - Processed 8460 citations. Success rate: 95.7% (H:7928, M:165, F:367)
2025-07-23 00:15:35,511 - INFO - Processed 8470 citations. Success rate: 95.7% (H:7938, M:165, F:367)
2025-07-23 00:15:36,041 - INFO - Processed 8480 citations. Success rate: 95.7% (H:7948, M:165, F:367)
2025-07-23 00:15:36,540 - INFO - Processed 8490 citations. Success rate: 95.7% (H:7958, M:165, F:367)
2025-07-23 00:15:37,050 - INFO - Processed 8500 citations. Success rate: 95.7% (H:7968, M:165, F:367)
2025-07-23 00:15:37,608 - INFO - Processed 8510 citations. Success rate: 95.7% (H:7978, M:165, F:367)
2025-07-23 00:15:38,134 - INFO - Processed 8520 citations. Success rate: 95.7% (H:7988, M:165, F:367)
2025-07-23 00:15:38,699 - INFO - Processed 8530 citations. Success rate: 95.7% (H:7998, M:165, F:367)
2025-07-23 00:15:39,222 - INFO - Processed 8540 citations. Success rate: 95.7% (H:8008, M:165, F:367)
2025-07-23 00:15:39,792 - INFO - Processed 8550 citations. Success rate: 95.7% (H:8015, M:165, F:370)
2025-07-23 00:15:40,287 - INFO - Processed 8560 citations. Success rate: 95.6% (H:8022, M:165, F:373)
2025-07-23 00:15:40,844 - INFO - Processed 8570 citations. Success rate: 95.6% (H:8028, M:165, F:377)
2025-07-23 00:15:41,373 - INFO - Processed 8580 citations. Success rate: 95.6% (H:8037, M:165, F:378)
2025-07-23 00:15:41,899 - INFO - Processed 8590 citations. Success rate: 95.6% (H:8047, M:165, F:378)
2025-07-23 00:15:42,466 - INFO - Processed 8600 citations. Success rate: 95.6% (H:8057, M:165, F:378)
2025-07-23 00:15:42,467 - INFO - Batch completed: 184/200 success (92.0%)
2025-07-23 00:15:42,467 - INFO - Processing batch 44: citations 8601-8800 of 493064
2025-07-23 00:15:43,361 - INFO - Processed 8610 citations. Success rate: 95.6% (H:8067, M:165, F:378)
2025-07-23 00:15:43,911 - INFO - Processed 8620 citations. Success rate: 95.6% (H:8075, M:167, F:378)
2025-07-23 00:15:44,431 - INFO - Processed 8630 citations. Success rate: 95.6% (H:8080, M:172, F:378)
2025-07-23 00:15:44,963 - INFO - Processed 8640 citations. Success rate: 95.6% (H:8087, M:173, F:380)
2025-07-23 00:15:45,502 - INFO - Processed 8650 citations. Success rate: 95.6% (H:8096, M:174, F:380)
2025-07-23 00:15:46,047 - INFO - Processed 8660 citations. Success rate: 95.6% (H:8106, M:174, F:380)
2025-07-23 00:15:46,581 - INFO - Processed 8670 citations. Success rate: 95.6% (H:8116, M:174, F:380)
2025-07-23 00:15:47,108 - INFO - Processed 8680 citations. Success rate: 95.6% (H:8126, M:174, F:380)
2025-07-23 00:15:47,643 - INFO - Processed 8690 citations. Success rate: 95.6% (H:8136, M:174, F:380)
2025-07-23 00:15:48,188 - INFO - Processed 8700 citations. Success rate: 95.6% (H:8146, M:174, F:380)
2025-07-23 00:15:48,702 - INFO - Processed 8710 citations. Success rate: 95.6% (H:8152, M:178, F:380)
2025-07-23 00:15:49,302 - INFO - Processed 8720 citations. Success rate: 95.6% (H:8160, M:180, F:380)
2025-07-23 00:15:49,806 - INFO - Processed 8730 citations. Success rate: 95.6% (H:8170, M:180, F:380)
2025-07-23 00:15:50,329 - INFO - Processed 8740 citations. Success rate: 95.7% (H:8180, M:180, F:380)
2025-07-23 00:15:50,856 - INFO - Processed 8750 citations. Success rate: 95.7% (H:8190, M:180, F:380)
2025-07-23 00:15:51,403 - INFO - Processed 8760 citations. Success rate: 95.7% (H:8200, M:180, F:380)
2025-07-23 00:15:51,917 - INFO - Processed 8770 citations. Success rate: 95.7% (H:8210, M:180, F:380)
2025-07-23 00:15:52,470 - INFO - Processed 8780 citations. Success rate: 95.7% (H:8220, M:180, F:380)
2025-07-23 00:15:52,997 - INFO - Processed 8790 citations. Success rate: 95.7% (H:8230, M:180, F:380)
2025-07-23 00:15:53,521 - INFO - Processed 8800 citations. Success rate: 95.7% (H:8240, M:180, F:380)
2025-07-23 00:15:53,522 - INFO - Batch completed: 198/200 success (99.0%)
2025-07-23 00:15:53,522 - INFO - Processing batch 45: citations 8801-9000 of 493064
2025-07-23 00:15:54,412 - INFO - Processed 8810 citations. Success rate: 95.7% (H:8250, M:180, F:380)
2025-07-23 00:15:54,977 - INFO - Processed 8820 citations. Success rate: 95.7% (H:8260, M:180, F:380)
2025-07-23 00:15:55,506 - INFO - Processed 8830 citations. Success rate: 95.7% (H:8270, M:180, F:380)
2025-07-23 00:15:56,030 - INFO - Processed 8840 citations. Success rate: 95.7% (H:8280, M:180, F:380)
2025-07-23 00:15:56,557 - INFO - Processed 8850 citations. Success rate: 95.7% (H:8290, M:180, F:380)
2025-07-23 00:15:57,096 - INFO - Processed 8860 citations. Success rate: 95.7% (H:8300, M:180, F:380)
2025-07-23 00:15:57,635 - INFO - Processed 8870 citations. Success rate: 95.7% (H:8310, M:180, F:380)
2025-07-23 00:15:58,160 - INFO - Processed 8880 citations. Success rate: 95.7% (H:8320, M:180, F:380)
2025-07-23 00:15:58,689 - INFO - Processed 8890 citations. Success rate: 95.7% (H:8330, M:180, F:380)
2025-07-23 00:15:59,244 - INFO - Processed 8900 citations. Success rate: 95.7% (H:8340, M:180, F:380)
2025-07-23 00:15:59,754 - INFO - Processed 8910 citations. Success rate: 95.7% (H:8349, M:180, F:381)
2025-07-23 00:16:00,302 - INFO - Processed 8920 citations. Success rate: 95.7% (H:8359, M:180, F:381)
2025-07-23 00:16:00,832 - INFO - Processed 8930 citations. Success rate: 95.7% (H:8369, M:180, F:381)
